Bandit,Reward,Algorithm
0,0.38665086435045504,EpsilonGreedyBandit
1,2.9269633816996343,EpsilonGreedyBandit
1,2.026862265562121,EpsilonGreedyBandit
3,4.689247587560625,EpsilonGreedyBandit
0,2.282115533484429,EpsilonGreedyBandit
3,2.2709617684904053,EpsilonGreedyBandit
2,2.6022162540575264,EpsilonGreedyBandit
1,1.4310118039182296,EpsilonGreedyBandit
0,1.1097044621540093,EpsilonGreedyBandit
1,1.6694345510375443,EpsilonGreedyBandit
0,0.12634713597222225,EpsilonGreedyBandit
3,4.118623725399872,EpsilonGreedyBandit
0,0.5374816698875446,EpsilonGreedyBandit
3,5.728690442014575,EpsilonGreedyBandit
3,3.54564401790317,EpsilonGreedyBandit
2,1.9333984976836651,EpsilonGreedyBandit
2,3.516958114168153,EpsilonGreedyBandit
0,-0.17584856268126137,EpsilonGreedyBandit
1,2.7666598641926723,EpsilonGreedyBandit
3,3.586685386745963,EpsilonGreedyBandit
3,4.28543717406178,EpsilonGreedyBandit
0,-0.5553637889800689,EpsilonGreedyBandit
2,2.0585743024974392,EpsilonGreedyBandit
3,3.5491977269520376,EpsilonGreedyBandit
3,3.4190524249658925,EpsilonGreedyBandit
0,1.1802508415809028,EpsilonGreedyBandit
2,2.951577113808562,EpsilonGreedyBandit
3,4.212161641381826,EpsilonGreedyBandit
3,3.522964321505609,EpsilonGreedyBandit
1,2.0930763068020104,EpsilonGreedyBandit
1,1.6919005587718412,EpsilonGreedyBandit
0,0.904600687704028,EpsilonGreedyBandit
2,3.0592590464710883,EpsilonGreedyBandit
3,4.846397185628778,EpsilonGreedyBandit
1,3.0899927094060335,EpsilonGreedyBandit
1,1.1167031341026157,EpsilonGreedyBandit
3,4.299457150726498,EpsilonGreedyBandit
1,2.515063454890689,EpsilonGreedyBandit
3,4.394640024679649,EpsilonGreedyBandit
3,5.46486858944932,EpsilonGreedyBandit
0,0.9780829126389289,EpsilonGreedyBandit
3,2.935329527188812,EpsilonGreedyBandit
1,1.9240495941357971,EpsilonGreedyBandit
1,1.995994277620975,EpsilonGreedyBandit
3,3.1595408327017918,EpsilonGreedyBandit
1,1.9907913588033,EpsilonGreedyBandit
1,0.02999277893726049,EpsilonGreedyBandit
1,1.5760126624854929,EpsilonGreedyBandit
1,0.7474388619968912,EpsilonGreedyBandit
0,0.056990974739449696,EpsilonGreedyBandit
3,4.439554153504847,EpsilonGreedyBandit
2,2.8583924740379985,EpsilonGreedyBandit
2,2.3443902859814587,EpsilonGreedyBandit
2,3.846008142329584,EpsilonGreedyBandit
2,4.700273877121311,EpsilonGreedyBandit
0,0.22201956099362785,EpsilonGreedyBandit
0,1.6595418741111296,EpsilonGreedyBandit
0,0.8667920640082141,EpsilonGreedyBandit
2,2.4080623756896298,EpsilonGreedyBandit
1,-0.1299346200445637,EpsilonGreedyBandit
2,2.8030589334463096,EpsilonGreedyBandit
1,1.7967109595183084,EpsilonGreedyBandit
3,3.3397623340820006,EpsilonGreedyBandit
2,4.488287757215808,EpsilonGreedyBandit
3,4.1430665426383095,EpsilonGreedyBandit
0,3.31159901981711,EpsilonGreedyBandit
1,3.4712306530677224,EpsilonGreedyBandit
1,2.067573909714016,EpsilonGreedyBandit
3,3.854087989851711,EpsilonGreedyBandit
2,3.9914083834901355,EpsilonGreedyBandit
3,4.692130821506455,EpsilonGreedyBandit
3,3.8056220685407216,EpsilonGreedyBandit
2,3.9505918032796825,EpsilonGreedyBandit
0,1.1175847333867175,EpsilonGreedyBandit
3,3.6999479793221153,EpsilonGreedyBandit
2,4.474930753832326,EpsilonGreedyBandit
3,4.056058931786536,EpsilonGreedyBandit
0,0.8096361300087173,EpsilonGreedyBandit
3,3.351264604721445,EpsilonGreedyBandit
1,3.4119280835096397,EpsilonGreedyBandit
3,3.205049109895999,EpsilonGreedyBandit
2,3.196256929586686,EpsilonGreedyBandit
3,6.547043076492537,EpsilonGreedyBandit
3,4.019288061074919,EpsilonGreedyBandit
1,1.1853150382102835,EpsilonGreedyBandit
0,0.4018034357661435,EpsilonGreedyBandit
1,3.554621797493982,EpsilonGreedyBandit
0,1.0393413021829814,EpsilonGreedyBandit
3,2.6146900277242677,EpsilonGreedyBandit
3,3.023986924481972,EpsilonGreedyBandit
2,2.4750346428026533,EpsilonGreedyBandit
0,1.0954844086802553,EpsilonGreedyBandit
0,0.6496015741504919,EpsilonGreedyBandit
1,2.0045712371366844,EpsilonGreedyBandit
3,4.847752607808026,EpsilonGreedyBandit
0,0.7324656359351518,EpsilonGreedyBandit
1,2.5620344509119595,EpsilonGreedyBandit
3,3.602951224742173,EpsilonGreedyBandit
1,1.4792837052296106,EpsilonGreedyBandit
1,2.4272634538421087,EpsilonGreedyBandit
0,2.006128309883417,EpsilonGreedyBandit
3,4.432042480643846,EpsilonGreedyBandit
3,3.1719968694614895,EpsilonGreedyBandit
0,1.5550044317426646,EpsilonGreedyBandit
2,3.44149329812129,EpsilonGreedyBandit
1,2.2698327987985367,EpsilonGreedyBandit
3,2.7426934034328596,EpsilonGreedyBandit
1,3.6430458563535035,EpsilonGreedyBandit
0,0.2716423127986418,EpsilonGreedyBandit
2,1.7269925881378494,EpsilonGreedyBandit
0,1.1701735993385416,EpsilonGreedyBandit
2,4.180971800275865,EpsilonGreedyBandit
1,1.607225146438648,EpsilonGreedyBandit
3,4.9306670243284305,EpsilonGreedyBandit
0,-0.5184246513997424,EpsilonGreedyBandit
0,3.097943857666281,EpsilonGreedyBandit
3,3.135654630706529,EpsilonGreedyBandit
0,1.3167445050903148,EpsilonGreedyBandit
1,2.2076355978722324,EpsilonGreedyBandit
2,3.6721317804167195,EpsilonGreedyBandit
2,3.1818341517443005,EpsilonGreedyBandit
0,0.18577711611519176,EpsilonGreedyBandit
2,2.254616859032616,EpsilonGreedyBandit
3,5.448633892054466,EpsilonGreedyBandit
3,4.674933208166498,EpsilonGreedyBandit
0,1.2961480232576,EpsilonGreedyBandit
0,0.49225963071141565,EpsilonGreedyBandit
1,3.4809022213224914,EpsilonGreedyBandit
2,3.277016976268476,EpsilonGreedyBandit
2,2.892860489980213,EpsilonGreedyBandit
3,4.485385973819115,EpsilonGreedyBandit
2,2.6023977508838203,EpsilonGreedyBandit
2,2.311177977761451,EpsilonGreedyBandit
2,2.295667647769774,EpsilonGreedyBandit
1,1.5971155325171533,EpsilonGreedyBandit
2,2.7571248104376225,EpsilonGreedyBandit
3,5.865670238229539,EpsilonGreedyBandit
3,5.072163980256554,EpsilonGreedyBandit
2,3.642280064364817,EpsilonGreedyBandit
0,1.444160711384056,EpsilonGreedyBandit
2,2.701563838931253,EpsilonGreedyBandit
3,3.077959672588538,EpsilonGreedyBandit
1,2.3097947107215084,EpsilonGreedyBandit
1,1.3717320094414163,EpsilonGreedyBandit
3,4.749534639213504,EpsilonGreedyBandit
2,4.572358305682341,EpsilonGreedyBandit
2,4.03592334765628,EpsilonGreedyBandit
2,2.475558822376507,EpsilonGreedyBandit
0,0.6071517486575511,EpsilonGreedyBandit
2,1.7992416824794528,EpsilonGreedyBandit
1,3.1529162865817515,EpsilonGreedyBandit
0,-0.12399583557189198,EpsilonGreedyBandit
1,0.3391053254521659,EpsilonGreedyBandit
3,3.927935604820307,EpsilonGreedyBandit
3,4.437088514864725,EpsilonGreedyBandit
3,3.9714194089551915,EpsilonGreedyBandit
3,3.9903300905082144,EpsilonGreedyBandit
2,2.2657180644972486,EpsilonGreedyBandit
1,2.3006069010544996,EpsilonGreedyBandit
1,2.2815550052885922,EpsilonGreedyBandit
2,4.20656504919024,EpsilonGreedyBandit
3,5.643554335226848,EpsilonGreedyBandit
0,1.9529025161760427,EpsilonGreedyBandit
2,3.70731165405587,EpsilonGreedyBandit
3,2.241301465217955,EpsilonGreedyBandit
3,3.2565954876300474,EpsilonGreedyBandit
3,2.349268468795768,EpsilonGreedyBandit
3,3.3374613250017866,EpsilonGreedyBandit
0,0.6065447166820024,EpsilonGreedyBandit
1,1.6669108765556937,EpsilonGreedyBandit
1,3.7049170235014426,EpsilonGreedyBandit
0,0.701547723147823,EpsilonGreedyBandit
3,3.7941918475285754,EpsilonGreedyBandit
1,2.5243794136027042,EpsilonGreedyBandit
3,4.7459129592366205,EpsilonGreedyBandit
2,2.329754832441467,EpsilonGreedyBandit
1,1.2193424392572767,EpsilonGreedyBandit
3,5.956042219615332,EpsilonGreedyBandit
0,1.5617736274147513,EpsilonGreedyBandit
1,2.8599034656661226,EpsilonGreedyBandit
1,1.9437444462969458,EpsilonGreedyBandit
1,3.36838354182308,EpsilonGreedyBandit
3,4.919114276028928,EpsilonGreedyBandit
3,4.635506109692333,EpsilonGreedyBandit
3,3.84819891064294,EpsilonGreedyBandit
1,2.948138185962039,EpsilonGreedyBandit
3,5.009423374287723,EpsilonGreedyBandit
0,1.4633814799219218,EpsilonGreedyBandit
3,5.1098980454956,EpsilonGreedyBandit
2,2.990607671599431,EpsilonGreedyBandit
2,3.9029392659639157,EpsilonGreedyBandit
3,5.202950221200362,EpsilonGreedyBandit
0,0.4243022568640693,EpsilonGreedyBandit
2,3.489965072734467,EpsilonGreedyBandit
3,4.085447905265048,EpsilonGreedyBandit
2,3.929033760461495,EpsilonGreedyBandit
2,3.7839872651806994,EpsilonGreedyBandit
1,3.305581663310031,EpsilonGreedyBandit
2,5.210158423369318,EpsilonGreedyBandit
0,-1.5971825348712447,EpsilonGreedyBandit
3,3.9647612775963292,EpsilonGreedyBandit
3,4.92641716661946,EpsilonGreedyBandit
3,3.8928894579291704,EpsilonGreedyBandit
1,2.9203532907625034,EpsilonGreedyBandit
2,2.999873035144448,EpsilonGreedyBandit
0,-1.420528636866357,EpsilonGreedyBandit
1,2.550994441122299,EpsilonGreedyBandit
2,3.5556197147675013,EpsilonGreedyBandit
3,5.6323681695134855,EpsilonGreedyBandit
3,6.111233187779993,EpsilonGreedyBandit
1,1.3274223956213111,EpsilonGreedyBandit
1,2.283338406546072,EpsilonGreedyBandit
0,0.12527110713799006,EpsilonGreedyBandit
2,3.2362490349312063,EpsilonGreedyBandit
0,1.2094445931963067,EpsilonGreedyBandit
0,1.4731026550338553,EpsilonGreedyBandit
3,5.069853284453201,EpsilonGreedyBandit
3,2.190867564328336,EpsilonGreedyBandit
0,1.1926485714260584,EpsilonGreedyBandit
1,1.8357728103748037,EpsilonGreedyBandit
2,2.5371909991736374,EpsilonGreedyBandit
1,4.0590073520552306,EpsilonGreedyBandit
0,0.8497790788265078,EpsilonGreedyBandit
2,1.4192248309368865,EpsilonGreedyBandit
0,-0.9660717718049021,EpsilonGreedyBandit
0,2.8945362864753976,EpsilonGreedyBandit
0,1.5895574880945889,EpsilonGreedyBandit
2,2.5359194992193714,EpsilonGreedyBandit
2,3.547357952618353,EpsilonGreedyBandit
3,4.431192316103759,EpsilonGreedyBandit
2,3.7234589419807076,EpsilonGreedyBandit
3,4.088048643576379,EpsilonGreedyBandit
2,3.336785675060711,EpsilonGreedyBandit
3,3.365059915147106,EpsilonGreedyBandit
1,2.3702049181859968,EpsilonGreedyBandit
3,4.277852666286449,EpsilonGreedyBandit
3,4.289131158921769,EpsilonGreedyBandit
0,3.1174299675515265,EpsilonGreedyBandit
0,2.1295405991770826,EpsilonGreedyBandit
3,4.200540162879912,EpsilonGreedyBandit
3,3.748511293347377,EpsilonGreedyBandit
1,1.5238701223310023,EpsilonGreedyBandit
2,3.2171342353085057,EpsilonGreedyBandit
0,0.1279135374073066,EpsilonGreedyBandit
1,2.779646104965747,EpsilonGreedyBandit
1,0.9080587619300511,EpsilonGreedyBandit
3,1.0598911920729157,EpsilonGreedyBandit
1,0.8223238763628189,EpsilonGreedyBandit
3,4.042240587575876,EpsilonGreedyBandit
2,1.4967519148264996,EpsilonGreedyBandit
3,3.4773947774980143,EpsilonGreedyBandit
1,2.755688650663207,EpsilonGreedyBandit
3,2.6726793914421707,EpsilonGreedyBandit
3,2.7640688909950017,EpsilonGreedyBandit
2,3.368368013308354,EpsilonGreedyBandit
0,0.3133725360423014,EpsilonGreedyBandit
2,2.6562011656698763,EpsilonGreedyBandit
3,2.572256136266084,EpsilonGreedyBandit
2,1.9636810459279441,EpsilonGreedyBandit
2,3.4106415787994977,EpsilonGreedyBandit
3,2.4075925950256707,EpsilonGreedyBandit
0,0.16438981643995887,EpsilonGreedyBandit
3,5.278151275748765,EpsilonGreedyBandit
1,2.0902593772207503,EpsilonGreedyBandit
3,4.281235140889428,EpsilonGreedyBandit
0,-1.530813710786051,EpsilonGreedyBandit
1,2.4712586371725065,EpsilonGreedyBandit
3,4.258901544621263,EpsilonGreedyBandit
1,3.7349329935487305,EpsilonGreedyBandit
3,4.246361031600654,EpsilonGreedyBandit
3,5.589308961699063,EpsilonGreedyBandit
3,5.170754956173713,EpsilonGreedyBandit
0,0.38280521818993307,EpsilonGreedyBandit
2,2.630267570743803,EpsilonGreedyBandit
2,2.030473105524361,EpsilonGreedyBandit
3,2.2909201329682762,EpsilonGreedyBandit
3,3.10635565492952,EpsilonGreedyBandit
0,2.2591262696095304,EpsilonGreedyBandit
2,3.114304202363523,EpsilonGreedyBandit
3,4.789873096314542,EpsilonGreedyBandit
2,5.391863718549997,EpsilonGreedyBandit
3,4.510025775972556,EpsilonGreedyBandit
1,1.8478045023036211,EpsilonGreedyBandit
0,-0.9193821303886731,EpsilonGreedyBandit
3,4.2307220736725375,EpsilonGreedyBandit
1,1.8443729803841107,EpsilonGreedyBandit
2,5.190911047112623,EpsilonGreedyBandit
3,4.9013431618688905,EpsilonGreedyBandit
3,4.306605277655852,EpsilonGreedyBandit
3,2.37301068266159,EpsilonGreedyBandit
0,0.31683871888550375,EpsilonGreedyBandit
0,0.3857011371865212,EpsilonGreedyBandit
2,3.0690094532523404,EpsilonGreedyBandit
3,4.363419094977652,EpsilonGreedyBandit
3,4.152238478315209,EpsilonGreedyBandit
3,3.8895304530931742,EpsilonGreedyBandit
1,2.6295186136538256,EpsilonGreedyBandit
3,4.173451552224824,EpsilonGreedyBandit
0,2.215682655401467,EpsilonGreedyBandit
3,4.561784934334767,EpsilonGreedyBandit
1,2.4013540543558123,EpsilonGreedyBandit
1,1.6099024607294758,EpsilonGreedyBandit
0,-0.5624708507665599,EpsilonGreedyBandit
3,2.9831513255151014,EpsilonGreedyBandit
1,1.7269827320324944,EpsilonGreedyBandit
3,2.812703077750389,EpsilonGreedyBandit
0,-0.35384261318029364,EpsilonGreedyBandit
2,2.4608184045061936,EpsilonGreedyBandit
3,3.9933205307318067,EpsilonGreedyBandit
1,1.875714297051105,EpsilonGreedyBandit
0,0.6474410591242992,EpsilonGreedyBandit
3,4.360187901619761,EpsilonGreedyBandit
3,4.083810600616443,EpsilonGreedyBandit
3,3.164707204117513,EpsilonGreedyBandit
3,5.118475893636836,EpsilonGreedyBandit
0,0.6275610362617576,EpsilonGreedyBandit
2,0.1433629334269182,EpsilonGreedyBandit
1,1.8061996416636912,EpsilonGreedyBandit
2,3.509252986557205,EpsilonGreedyBandit
2,3.4837075424103046,EpsilonGreedyBandit
3,3.953916091601939,EpsilonGreedyBandit
3,2.440002447502782,EpsilonGreedyBandit
3,4.756547809159869,EpsilonGreedyBandit
0,1.46416507792365,EpsilonGreedyBandit
0,-0.10052775717836471,EpsilonGreedyBandit
1,2.8605084211962457,EpsilonGreedyBandit
1,1.8988354021548428,EpsilonGreedyBandit
2,3.377482453648232,EpsilonGreedyBandit
2,3.212862387683471,EpsilonGreedyBandit
3,3.3309482708382925,EpsilonGreedyBandit
3,5.7851224291376715,EpsilonGreedyBandit
1,2.6096602837235254,EpsilonGreedyBandit
3,3.0001218222641253,EpsilonGreedyBandit
0,0.9461827508284235,EpsilonGreedyBandit
0,1.4356939022354014,EpsilonGreedyBandit
3,5.216956060428433,EpsilonGreedyBandit
3,2.6307737740592407,EpsilonGreedyBandit
3,3.0079852562704668,EpsilonGreedyBandit
3,5.097536429000399,EpsilonGreedyBandit
2,3.7784566203895724,EpsilonGreedyBandit
3,5.234443055525011,EpsilonGreedyBandit
2,1.8620140464942052,EpsilonGreedyBandit
3,3.805060740022642,EpsilonGreedyBandit
0,2.095526823102989,EpsilonGreedyBandit
2,2.882457881122259,EpsilonGreedyBandit
3,4.815167774497227,EpsilonGreedyBandit
2,2.8925315357035855,EpsilonGreedyBandit
3,4.247624316344414,EpsilonGreedyBandit
3,3.9255799168676417,EpsilonGreedyBandit
3,3.113787522024105,EpsilonGreedyBandit
1,1.0972193559387626,EpsilonGreedyBandit
2,3.005509907524642,EpsilonGreedyBandit
1,0.8870135493446989,EpsilonGreedyBandit
3,2.7626818941541957,EpsilonGreedyBandit
2,3.965858782948586,EpsilonGreedyBandit
2,4.122144678948679,EpsilonGreedyBandit
3,2.847655486526102,EpsilonGreedyBandit
2,2.6319037551303657,EpsilonGreedyBandit
1,1.1377837160620141,EpsilonGreedyBandit
0,1.0887166230560676,EpsilonGreedyBandit
0,0.8571535506857992,EpsilonGreedyBandit
2,2.111173878688432,EpsilonGreedyBandit
0,0.22173928908094942,EpsilonGreedyBandit
3,4.072993457702267,EpsilonGreedyBandit
3,4.1987917389798595,EpsilonGreedyBandit
2,1.3907077583017506,EpsilonGreedyBandit
3,4.8698468449777605,EpsilonGreedyBandit
0,-0.18995541581432063,EpsilonGreedyBandit
3,3.112626842680025,EpsilonGreedyBandit
0,1.982804206157208,EpsilonGreedyBandit
1,2.495467301838004,EpsilonGreedyBandit
1,4.101218278813977,EpsilonGreedyBandit
1,0.8466814250280019,EpsilonGreedyBandit
0,2.876453772608875,EpsilonGreedyBandit
0,0.5135208504576556,EpsilonGreedyBandit
1,1.1149578486711897,EpsilonGreedyBandit
2,4.350939663306476,EpsilonGreedyBandit
3,3.342600123396447,EpsilonGreedyBandit
0,-0.46024640919675663,EpsilonGreedyBandit
1,0.8817847425742193,EpsilonGreedyBandit
3,3.4291799749711855,EpsilonGreedyBandit
3,2.655930096911267,EpsilonGreedyBandit
0,2.1669919670739515,EpsilonGreedyBandit
3,4.535451634976819,EpsilonGreedyBandit
2,2.1262099671860932,EpsilonGreedyBandit
3,3.555463352069714,EpsilonGreedyBandit
2,2.234029796744797,EpsilonGreedyBandit
3,4.139290654789004,EpsilonGreedyBandit
0,1.3149236126569177,EpsilonGreedyBandit
0,2.3914561388060402,EpsilonGreedyBandit
2,4.159396690983706,EpsilonGreedyBandit
0,-0.077188248462432,EpsilonGreedyBandit
2,1.8280965094193147,EpsilonGreedyBandit
0,0.7188429187353182,EpsilonGreedyBandit
1,0.7128853352898978,EpsilonGreedyBandit
3,2.3044732296702755,EpsilonGreedyBandit
3,3.963834959227061,EpsilonGreedyBandit
3,3.124754143209364,EpsilonGreedyBandit
3,2.451898938930376,EpsilonGreedyBandit
2,1.5910168041550807,EpsilonGreedyBandit
2,2.5172053010474196,EpsilonGreedyBandit
1,1.95176548566616,EpsilonGreedyBandit
3,3.6788526095700154,EpsilonGreedyBandit
2,1.6928813982350874,EpsilonGreedyBandit
3,3.899309621971438,EpsilonGreedyBandit
3,3.431252881520404,EpsilonGreedyBandit
2,3.737950026405856,EpsilonGreedyBandit
3,1.5864435706919235,EpsilonGreedyBandit
2,3.2853672708313493,EpsilonGreedyBandit
0,1.050032316373647,EpsilonGreedyBandit
3,3.489809771660892,EpsilonGreedyBandit
1,2.2765174909328985,EpsilonGreedyBandit
0,3.2147252830502437,EpsilonGreedyBandit
0,1.1221118016498457,EpsilonGreedyBandit
3,3.5132472933625514,EpsilonGreedyBandit
1,3.9252170913458575,EpsilonGreedyBandit
1,1.9460224884901416,EpsilonGreedyBandit
1,2.362646407236228,EpsilonGreedyBandit
3,4.557135778858445,EpsilonGreedyBandit
2,2.9628606037933345,EpsilonGreedyBandit
0,-0.008585039433006036,EpsilonGreedyBandit
3,3.711479538385242,EpsilonGreedyBandit
0,-0.04959468535341571,EpsilonGreedyBandit
2,2.894592009735749,EpsilonGreedyBandit
3,4.373789648394124,EpsilonGreedyBandit
2,3.8397704739078815,EpsilonGreedyBandit
3,2.4599578307746857,EpsilonGreedyBandit
1,2.8114470672406684,EpsilonGreedyBandit
3,3.2843603255988203,EpsilonGreedyBandit
3,2.304165142083902,EpsilonGreedyBandit
2,4.323954713653091,EpsilonGreedyBandit
0,1.5396017503098034,EpsilonGreedyBandit
2,1.9676571147673316,EpsilonGreedyBandit
2,3.6886905086953865,EpsilonGreedyBandit
3,5.061398954914914,EpsilonGreedyBandit
2,3.1906678581967283,EpsilonGreedyBandit
3,3.457495825100211,EpsilonGreedyBandit
3,4.952841907941857,EpsilonGreedyBandit
0,-0.28418022656776065,EpsilonGreedyBandit
0,0.3579705152370961,EpsilonGreedyBandit
2,4.170137513094308,EpsilonGreedyBandit
3,1.9795903084660758,EpsilonGreedyBandit
0,-0.2813374656262462,EpsilonGreedyBandit
0,1.399569761391485,EpsilonGreedyBandit
3,3.388504647320007,EpsilonGreedyBandit
1,2.687538529503916,EpsilonGreedyBandit
0,0.735621406615094,EpsilonGreedyBandit
0,-0.354824900512384,EpsilonGreedyBandit
0,0.566518902537966,EpsilonGreedyBandit
3,3.3822607339509676,EpsilonGreedyBandit
2,2.8816689187981557,EpsilonGreedyBandit
0,1.124557858899395,EpsilonGreedyBandit
3,2.305737031442347,EpsilonGreedyBandit
3,3.3085797487227886,EpsilonGreedyBandit
0,0.6849467368480231,EpsilonGreedyBandit
2,1.685341035347529,EpsilonGreedyBandit
1,3.0190316845362024,EpsilonGreedyBandit
2,3.119593707886037,EpsilonGreedyBandit
0,0.7413516510763569,EpsilonGreedyBandit
0,0.7027348271011373,EpsilonGreedyBandit
1,1.477505265751779,EpsilonGreedyBandit
3,2.859695837102846,EpsilonGreedyBandit
2,0.34501552605406394,EpsilonGreedyBandit
3,3.8403555836115504,EpsilonGreedyBandit
0,-0.2506738647789293,EpsilonGreedyBandit
0,2.2129437361716002,EpsilonGreedyBandit
3,3.2125816633424455,EpsilonGreedyBandit
3,4.287516101580381,EpsilonGreedyBandit
0,-0.9788716998631573,EpsilonGreedyBandit
2,2.603920599666921,EpsilonGreedyBandit
3,3.7611016721743007,EpsilonGreedyBandit
2,3.6346096430429373,EpsilonGreedyBandit
3,3.5784124417006575,EpsilonGreedyBandit
1,1.9873697001576203,EpsilonGreedyBandit
0,-0.387098266633106,EpsilonGreedyBandit
3,3.542443015112802,EpsilonGreedyBandit
3,4.14209920529943,EpsilonGreedyBandit
1,1.9872026504959557,EpsilonGreedyBandit
1,2.1735065842474595,EpsilonGreedyBandit
1,3.891593338189521,EpsilonGreedyBandit
1,3.9406418585802183,EpsilonGreedyBandit
3,5.918979655627261,EpsilonGreedyBandit
2,4.156001514455477,EpsilonGreedyBandit
0,-0.9020341752441743,EpsilonGreedyBandit
2,3.62422528802465,EpsilonGreedyBandit
2,3.5295408146680796,EpsilonGreedyBandit
3,3.904487455122387,EpsilonGreedyBandit
1,0.6736163059114171,EpsilonGreedyBandit
3,3.4635314094864773,EpsilonGreedyBandit
3,4.9230390424324,EpsilonGreedyBandit
1,0.3233476235776005,EpsilonGreedyBandit
0,0.6357615221352595,EpsilonGreedyBandit
1,2.1469069539899817,EpsilonGreedyBandit
3,3.985874318969259,EpsilonGreedyBandit
2,1.9959605424193059,EpsilonGreedyBandit
1,0.8366456689265491,EpsilonGreedyBandit
3,4.380557206789689,EpsilonGreedyBandit
1,2.6462694111406257,EpsilonGreedyBandit
2,2.6007984172258665,EpsilonGreedyBandit
3,3.975130612146989,EpsilonGreedyBandit
1,2.807237187693396,EpsilonGreedyBandit
1,2.7861669769367903,EpsilonGreedyBandit
0,-0.05982084624109496,EpsilonGreedyBandit
1,0.8084700238294242,EpsilonGreedyBandit
0,0.871770943425476,EpsilonGreedyBandit
0,1.481028534676124,EpsilonGreedyBandit
1,4.031590795495932,EpsilonGreedyBandit
3,3.671171700614584,EpsilonGreedyBandit
1,1.663909753829839,EpsilonGreedyBandit
2,3.2170934479470192,EpsilonGreedyBandit
0,0.22208816793070474,EpsilonGreedyBandit
1,0.520591852741626,EpsilonGreedyBandit
3,2.7576898826379335,EpsilonGreedyBandit
2,3.935261685889333,EpsilonGreedyBandit
1,1.8849962925516228,EpsilonGreedyBandit
2,3.5918343993526785,EpsilonGreedyBandit
2,4.52378328479911,EpsilonGreedyBandit
0,-1.1819222648831915,EpsilonGreedyBandit
1,2.4093874188913094,EpsilonGreedyBandit
2,1.6971290778168373,EpsilonGreedyBandit
1,2.1857997645348393,EpsilonGreedyBandit
3,1.5968820217926663,EpsilonGreedyBandit
1,1.7504997050512072,EpsilonGreedyBandit
1,1.0874585716041607,EpsilonGreedyBandit
3,4.7517239293052995,EpsilonGreedyBandit
0,1.967043889015101,EpsilonGreedyBandit
2,3.454478546824839,EpsilonGreedyBandit
3,5.272672881053298,EpsilonGreedyBandit
1,2.8319209778310226,EpsilonGreedyBandit
3,3.5067537675441307,EpsilonGreedyBandit
0,1.7498652420982872,EpsilonGreedyBandit
3,3.30014404927364,EpsilonGreedyBandit
2,2.1838289685855408,EpsilonGreedyBandit
2,2.8656085594452287,EpsilonGreedyBandit
3,4.455112657864086,EpsilonGreedyBandit
3,5.43839446087921,EpsilonGreedyBandit
2,3.4698679137016475,EpsilonGreedyBandit
1,1.3089833350394933,EpsilonGreedyBandit
1,0.40071035068967165,EpsilonGreedyBandit
0,0.010633762878604847,EpsilonGreedyBandit
3,4.204486367757514,EpsilonGreedyBandit
0,0.18311249700493448,EpsilonGreedyBandit
1,3.3288069895504044,EpsilonGreedyBandit
0,0.22188238668441596,EpsilonGreedyBandit
1,3.950226359628695,EpsilonGreedyBandit
3,4.62590500433787,EpsilonGreedyBandit
3,5.243864970813017,EpsilonGreedyBandit
1,1.903764874832447,EpsilonGreedyBandit
2,3.9573171698219394,EpsilonGreedyBandit
3,2.492455420534804,EpsilonGreedyBandit
1,1.287507486453952,EpsilonGreedyBandit
3,2.528154653224319,EpsilonGreedyBandit
3,3.484602219736608,EpsilonGreedyBandit
2,4.294633021268773,EpsilonGreedyBandit
3,3.2406159398038796,EpsilonGreedyBandit
1,2.470173383488997,EpsilonGreedyBandit
2,3.759612200060498,EpsilonGreedyBandit
0,0.8935887760472943,EpsilonGreedyBandit
3,5.696481909100348,EpsilonGreedyBandit
0,0.922463322576303,EpsilonGreedyBandit
2,2.246687178958561,EpsilonGreedyBandit
2,4.073544574845736,EpsilonGreedyBandit
0,2.850988997652444,EpsilonGreedyBandit
1,2.0640509484131093,EpsilonGreedyBandit
3,4.027717100400244,EpsilonGreedyBandit
2,4.5722244239431555,EpsilonGreedyBandit
2,2.6992502742715256,EpsilonGreedyBandit
3,2.7256518820212756,EpsilonGreedyBandit
2,4.214054722454154,EpsilonGreedyBandit
3,5.1670045547434,EpsilonGreedyBandit
3,3.799333831145179,EpsilonGreedyBandit
2,2.1320779521335496,EpsilonGreedyBandit
3,4.878151716268441,EpsilonGreedyBandit
0,1.8850957609971228,EpsilonGreedyBandit
2,3.4250176184460077,EpsilonGreedyBandit
1,1.4059592894022215,EpsilonGreedyBandit
2,2.837809681720847,EpsilonGreedyBandit
2,3.334418790784755,EpsilonGreedyBandit
3,3.8877706835506474,EpsilonGreedyBandit
0,0.6049548136391506,EpsilonGreedyBandit
0,1.2952278373596169,EpsilonGreedyBandit
0,0.6615992212135573,EpsilonGreedyBandit
3,2.0073647440494193,EpsilonGreedyBandit
1,2.4621153972295886,EpsilonGreedyBandit
3,4.509441010709268,EpsilonGreedyBandit
3,4.318501923720428,EpsilonGreedyBandit
3,4.9107033194660845,EpsilonGreedyBandit
1,3.2598514521612376,EpsilonGreedyBandit
2,3.2544256201305672,EpsilonGreedyBandit
3,3.7817574259639457,EpsilonGreedyBandit
1,4.437248234068325,EpsilonGreedyBandit
3,3.239831608680832,EpsilonGreedyBandit
